
Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
2,0.1124,0.0874,0
3,0.1124,0.0874,0
4,0.1127,0.0874,0
5,0.1129,0.0874,0
6,0.1124,0.0874,1
7,0.1124,0.0874,1
8,0.1124,0.0874,1
9,0.1127,0.0874,1
10,0.1129,0.0874,1
11,0.1127,0.0874,1
12,0.1124,0.0874,2
13,0.1127,0.0874,2
14,0.1119,0.0874,2
15,0.1124,0.0874,2
16,0.1129,0.0874,2
17,0.1127,0.0874,2
18,0.1127,0.0874,3
19,0.1124,0.0874,3
20,0.1124,0.0874,3
21,0.1124,0.0874,3
22,0.1121,0.0874,3
23,0.1124,0.0874,3
24,0.1127,0.0874,4
25,0.1127,0.0874,4
26,0.1124,0.0874,4
27,0.1127,0.0874,4
28,0.1124,0.0874,4
29,0.1129,0.0874,4

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.1124,0.0874,1
1,0.1121,0.0874,1
2,0.1124,0.0874,1
3,0.1124,0.0874,1
4,0.1127,0.0874,1
5,0.1129,0.0874,1
6,0.1124,0.0874,2
7,0.1124,0.0874,2
8,0.1124,0.0874,2
9,0.1127,0.0874,2
10,0.1129,0.0874,2
11,0.1127,0.0874,3
12,0.1124,0.0874,3
13,0.1127,0.0874,3
14,0.1119,0.0874,3
15,0.1124,0.0874,3
16,0.1129,0.0874,3
17,0.1127,0.0874,4
18,0.1127,0.0874,4
19,0.1124,0.0874,4
20,0.1124,0.0874,4
21,0.1124,0.0874,4
22,0.1121,0.0874,4
23,0.1124,0.0874,5
24,0.1127,0.0874,5
25,0.1127,0.0874,5
26,0.1124,0.0874,5
27,0.1127,0.0874,5
28,0.1124,0.0874,5
